user_id,training_id,start_date,distance,uphill,downhill,duration,temperature,avg_hr,max_hr,power,type
6698a23a9af70206918c6bac5bec6d1ebea86a4b1d1c3c3a3f8ff46d939f7e2e,fa72264e643263bc0f6915b4d3f1f2cfd7cd200e36d782ef25c4d7ef6a2fd188,2019-12-04 11:09:05 UTC,8400,20,21,3106,-0.1,136,189,,LONG JOG
6698a23a9af70206918c6bac5bec6d1ebea86a4b1d1c3c3a3f8ff46d939f7e2e,51b9fbe3cb0f338950e328fb2e844d50c1c5d8e176f640179506262f912dc6ea,2019-08-04 10:09:02 UTC,22286,239,239,7936,23.2,136,149,,LONG JOG
6698a23a9af70206918c6bac5bec6d1ebea86a4b1d1c3c3a3f8ff46d939f7e2e,b98fc240819439e126f7656b29fb78069615949d5666cc473ce47fafcf1c81da,2019-10-14 09:51:31 UTC,6900,23,24,2420,16.5,136,150,,LONG JOG
6698a23a9af70206918c6bac5bec6d1ebea86a4b1d1c3c3a3f8ff46d939f7e2e,45d95ca5f833c71a67ca2baef36973f66c530fcded7e1eaba6c2e338e4e0ec6d,2019-01-25 10:41:01 UTC,12574,46,38,4514,-1.1,136,146,,LONG JOG
6718565d7063a43aed889d287bbc1813afbf2119eaa4cab580390520572e40f0,197789d297cfed7a5fd2774245b3c7a784ca141c2aaae644564f1a125dcd2749,2019-12-11 18:14:11 UTC,14688,291,289,4595,1.9,136,171,,LONG JOG
6718565d7063a43aed889d287bbc1813afbf2119eaa4cab580390520572e40f0,ba978eacbb86254faba906b3e29c325d170ec86bfbe371c92794cd642c47e697,2019-01-19 05:59:36 UTC,37959,875,875,13988,-6.8,136,156,3,LONG JOG
6718565d7063a43aed889d287bbc1813afbf2119eaa4cab580390520572e40f0,981657cc35924213f82292386765b5c7477b66b29b53b3ca096fbf9b19f9ffbb,2019-07-07 05:21:36 UTC,28695,819,817,10214,15.6,136,165,,LONG JOG
6718565d7063a43aed889d287bbc1813afbf2119eaa4cab580390520572e40f0,d8e97af38608b849733bf59db3416363c9a260263bd4390f89d0638ea0398d96,2019-04-20 05:55:34 UTC,36402,1398,1389,13860,5.9,136,157,3,LONG JOG
6718565d7063a43aed889d287bbc1813afbf2119eaa4cab580390520572e40f0,b2e57f23950220cad02902a4874b4ef7969f455da03bc09a8d74b8c687a70071,2019-07-13 04:45:27 UTC,14006,1162,1162,8674,12.2,136,175,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,8d04ca0aa3e04d81570cffcf310766d0b52a7468f911de20463b37a7f18493e8,2019-06-28 18:57:06 UTC,10624,64,64,3265,20,136,151,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,7600d6b7b32ebd7ee6c17a756fdb973b4a300152040549e468dfbcc605fc16be,2019-03-21 16:50:43 UTC,16005,92,94,5119,11.2,136,165,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,01c886b1a9f14f56fc17c75810c8f03548e533db560fb4d6778f7ee5cbd80875,2019-04-25 17:48:00 UTC,13104,152,176,4460,21.4,136,174,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,ca1844fa6986278eee02049cfb14c150fb44f6724ee3aba0c8f8bf06c4990f6e,2019-10-29 16:38:40 UTC,16800,20,20,5276,5.5,136,175,,INTERVAL
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,ccf70baf86917007d17cdaea39ad9d8da4100275800f1030f683652a364180a0,2019-05-16 17:14:19 UTC,10273,96,97,3405,10.1,136,167,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,c13bbc5d231d87fa4ecaa668431316de69d271ae6a8f84349707ec8a6083a898,2019-06-24 11:11:05 UTC,10603,61,61,3682,26.3,136,149,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,68eb708f2d4d39a858d0cdbd590dd93c84202f258173a4e02d4b1ff907ef6984,2019-05-13 18:19:46 UTC,14325,85,85,4624,10.7,136,162,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,7b6c109c91bc87ccb6ed8896c6ee48557e6bae9c61283dc18021dbf7b072c613,2019-03-28 17:39:50 UTC,14711,216,219,5592,9.7,136,187,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,4d91215c09f54ac5acb0e40db7d67e6718e25b1d352833c11e7b88df0347524b,2019-06-14 04:11:16 UTC,2808,772,22,6439,6.8,136,153,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,f7028631199d32341f9be701232cb07f567ee1d68f489190e77cc52929bd06f4,2019-12-04 15:08:19 UTC,15556,61,65,4946,5.6,136,169,,LONG JOG
6a975659a3a10d4bb7d3908ecb1c2079a7e020532df61977a3b1459a8aa42974,44464ce2c6540c0fc6601d10ecebf877c54dde466e9e6fdd97f1a29b69b0cccb,2019-06-29 19:21:47 UTC,13700,64,64,4392,28.3,136,151,,LONG JOG
6e09da335576eae795fc3e01435613510ca1d5ecaaea29324acbefaa7ef66c82,9e6c775da99c3ed1a31842cca8f8a43bcf358a49e348ba2d90b4e6da0d0c2194,2019-07-06 06:38:58 UTC,45049,2584,567,20726,16.8,136,178,,RACE
6e09da335576eae795fc3e01435613510ca1d5ecaaea29324acbefaa7ef66c82,b4765770fb5d7e14667e282da190768e06af28eb436fe2ba314cd91c5650bd24,2019-02-05 20:15:34 UTC,17763,121,114,5120,18,136,167,,INTERVAL
6e09da335576eae795fc3e01435613510ca1d5ecaaea29324acbefaa7ef66c82,d35767b9a4f8f0234d8479c083cfeb294139573b4babc69ea0bc0f89e6ccd243,2019-02-20 17:53:18 UTC,10609,55,47,3328,7.8,136,183,,LONG JOG
6f809884704cfe290b668518e9b095180c8729eee67a3dddd9651e0f927efbd2,af486d45d8d76ce41401b62ab5f6d07e9e8fee36bb077893579500acbe6b239f,2019-12-28 04:26:54 UTC,24712,173,176,8926,-3.1,136,154,,LONG JOG
6f809884704cfe290b668518e9b095180c8729eee67a3dddd9651e0f927efbd2,2e9c5b287608ddaf1fac484a71484423f97aed3f0fe4a07a3180f9b4fff3646b,2019-02-22 05:04:18 UTC,21210,111,112,8548,8,136,155,,LONG JOG
71d1e1d4a354ae09a32926e4ea1c1b46584bd91e83525eed8d06223b7670aa13,e80a5a2495f8a277f150876cade3637b79e215e49ce7358f0d285114e99172c3,2019-02-13 18:12:52 UTC,22354,205,206,8103,3.7,136,164,,LONG JOG
71d1e1d4a354ae09a32926e4ea1c1b46584bd91e83525eed8d06223b7670aa13,fbb4c82f42784bc3b8096002188685bb09b53d060a24c6af37c07eb708367e36,2019-04-07 09:03:07 UTC,7882,156,157,3205,9.3,136,153,,LONG JOG
734ca20585a318439382daabaa7d60d02fd09c48fa61d8038d7d29afbed7535c,86f2df2f8c8b705b8e48b60efb4c04dacf8446cabeae2fd2eb68d25ac8b85ec2,2019-06-11 16:34:53 UTC,7094,88,105,3002,17.1,136,147,,LONG JOG
734ca20585a318439382daabaa7d60d02fd09c48fa61d8038d7d29afbed7535c,ae42a1e6fc792a0a2b90948528837fc6b2f94586ff72d432d3d9379b02e44462,2019-03-16 07:52:41 UTC,5755,97,93,2401,10.5,136,148,,LONG JOG
734ca20585a318439382daabaa7d60d02fd09c48fa61d8038d7d29afbed7535c,56e8cdcbed5bc86183798174db68cd16ab4c398fa1a2ce3efd5624007cd594b2,2019-03-31 08:24:55 UTC,7269,116,117,3001,10.8,136,150,,LONG JOG
734ca20585a318439382daabaa7d60d02fd09c48fa61d8038d7d29afbed7535c,ebdd00b48656e684cfbf3300d304f4d941d4bf3a001db07d0fefae4d48751f7f,2019-06-16 07:08:39 UTC,14263,103,227,6317,14.8,136,158,,LONG JOG
734ca20585a318439382daabaa7d60d02fd09c48fa61d8038d7d29afbed7535c,c0653a80c8736de6f25ee437fb80fde269efe745c80d14d822e29cbc6da96c06,2019-05-27 16:08:26 UTC,6174,76,71,2903,19.3,136,168,,INTERVAL
734ca20585a318439382daabaa7d60d02fd09c48fa61d8038d7d29afbed7535c,355a5bbb04f2b3781b8d2d673b72680082f151219853dc75a681fa03ec918776,2019-02-10 08:38:48 UTC,14328,69,53,6301,6.7,136,152,,LONG JOG
73a5012fced2532a19245feb91558c222da4cb10ad5aec71cb8937a8955674cf,40a6547409b3250b01fc17b26263543df133388839e4736c4e66110f66d67694,2019-01-11 22:14:58 UTC,22111,687,687,8770,-1.5,136,172,,LONG JOG
73a5012fced2532a19245feb91558c222da4cb10ad5aec71cb8937a8955674cf,14abf5ec3c7333892afb764831731c3514110d8f16126b0d3ad60ac5e9f6760c,2019-06-24 21:19:12 UTC,15113,505,501,6438,18,136,230,,INTERVAL
75a7c8e504f1cc7fe057952f24585628b4d5bb6a257f883e71aec42d5e351299,4a24597420b6c4fd1218a8d01d1993f9023e3b0882ea75ecfe108a4dce1ac7e0,2019-04-24 16:27:44 UTC,9062,39,38,3171,19.1,136,172,,LONG JOG
7a7ef9cec35753f3dda970cd6b5955e07e8889a00791cf8c863e6e9b966ecae0,043a4ec5887464ba1d72bdc45566c1bb499d83bc8daf72f661a79aee4a14d6db,2019-08-18 07:20:37 UTC,3855,0,1,1693,17.7,136,151,,LONG JOG
7a7ef9cec35753f3dda970cd6b5955e07e8889a00791cf8c863e6e9b966ecae0,6f397b196b45aed467bd9b42ff4f7a20c112cc31e4de3972e47840f57f02f932,2019-12-28 10:40:47 UTC,9369,25,27,4201,1.2,136,150,,LONG JOG
7a7ef9cec35753f3dda970cd6b5955e07e8889a00791cf8c863e6e9b966ecae0,b098622b65952f22acd754ad359950e0342dc6c34e3b860c923e2c48c7c4983c,2019-09-03 04:40:41 UTC,5954,6,29,2703,9.6,136,152,,LONG JOG
7a7ef9cec35753f3dda970cd6b5955e07e8889a00791cf8c863e6e9b966ecae0,da180c9924401e4d8ca5235f42b20572c4c22a67b723f1562917b79c2e135e56,2019-10-27 07:40:57 UTC,16998,38,40,7926,15.9,136,159,,LONG JOG
7fe4e3884641d8581525349e2085f1cc0b1e0f0deddc1477e9f6c25a864721b9,4258a619b3720cca2aca26eb58218d10f6c889de1cda290032d56184f9e3a67e,2019-09-04 06:19:51 UTC,6850,38,37,2650,13.5,136,164,,LONG JOG
818200db151b3a3ddada3c87de09b058d2cf15ea1d04f79cac26da530420f35d,1f0c42855bcc64a56660c538c37f5eb22d992b4fbb564f4fab7373b5ff0130e3,2019-08-04 08:16:30 UTC,15527,215,215,5402,21.3,136,148,,LONG JOG
818200db151b3a3ddada3c87de09b058d2cf15ea1d04f79cac26da530420f35d,509ad59a40f7ea360b20ba71d1342fc557223f458a8ee3cd04203dc4eb1d156d,2019-10-06 10:17:33 UTC,13274,170,169,4888,13,136,152,,LONG JOG
818200db151b3a3ddada3c87de09b058d2cf15ea1d04f79cac26da530420f35d,e14e14082435517436dfb10f6f7d936539974b2f6e63ed78b5f4dfc60a202f3c,2019-10-21 15:38:43 UTC,9180,160,158,3425,12.9,136,151,,LONG JOG
818200db151b3a3ddada3c87de09b058d2cf15ea1d04f79cac26da530420f35d,f2277f2231327c92311c0ad5faacf4a5e23505885468e5c03dd04a0c40c0231d,2019-03-09 10:57:30 UTC,10843,206,180,4107,9,136,162,,LONG JOG
818200db151b3a3ddada3c87de09b058d2cf15ea1d04f79cac26da530420f35d,c0e988b7bb8966faf8e8beb441b88d5f2251950dfd346c1b1e0b0dc28d51e343,2019-08-03 08:34:14 UTC,10701,187,187,3830,21.5,136,147,,LONG JOG
818200db151b3a3ddada3c87de09b058d2cf15ea1d04f79cac26da530420f35d,7ce3517b11e0755f28585caa7b8fb4c48b94b1a8b228f2e38942c1dc8ec0a068,2019-01-20 11:32:29 UTC,19036,293,293,7127,1.3,136,156,,LONG JOG
88fe08163c246943a965144cd4cd0903823f26bd3babcfd441296ecc76c33363,650c2d5ab1781edabe3a6c310e269e685995d00930bf0a7843a3bea544299a8d,2019-10-09 07:41:29 UTC,4100,17,17,1376,12.8,136,149,,LONG JOG
88fe08163c246943a965144cd4cd0903823f26bd3babcfd441296ecc76c33363,289fcc6997c846925291b8688fbea882d2907ed88c5b6ce91a557efea532dcc8,2019-10-29 09:23:54 UTC,5500,10,10,1759,8,136,146,,LONG JOG
88fe08163c246943a965144cd4cd0903823f26bd3babcfd441296ecc76c33363,e786235af1582fa41cb9e4ddca1f9cd34bd9c1000717828dff93e517a9bf4373,2019-06-28 15:34:27 UTC,8042,43,43,2619,26.9,136,148,,
88fe08163c246943a965144cd4cd0903823f26bd3babcfd441296ecc76c33363,478ab0e416d9e8280c66575b772cbebd903cc475c1efb25cbe17720b4a0dec98,2019-09-04 08:14:04 UTC,5200,5,5,1763,21,136,151,,LONG JOG
8a220eeef15f0992a1b32375e6dc8720e3c1aa72e3e0b2ca8a65ffd09c03bb40,1e47fd979d1844befed73dc5d07ede6933e1344c9510fef756fbe324f45b09be,2019-08-03 09:37:46 UTC,15008,152,156,6209,21.8,136,152,,LONG JOG
8a220eeef15f0992a1b32375e6dc8720e3c1aa72e3e0b2ca8a65ffd09c03bb40,61bc8dcc7c48abc013f117abf1afce90f2ce1ff605bacef2e1973c2db5ac9026,2019-12-26 11:11:21 UTC,10291,45,92,4471,2.2,136,162,,LONG JOG
8a220eeef15f0992a1b32375e6dc8720e3c1aa72e3e0b2ca8a65ffd09c03bb40,1c0083bb3f1cb769cabd1f27c1058ee82060749df714176c7b0add9fcc58bcc4,2019-12-27 10:43:37 UTC,10732,60,85,4441,5.5,136,161,,LONG JOG
8a220eeef15f0992a1b32375e6dc8720e3c1aa72e3e0b2ca8a65ffd09c03bb40,c4e79e24400380d647ff0e7efb77bcd6f5bb5e04859aef8a0278831ce203039c,2019-02-02 13:51:34 UTC,22270,115,93,10087,2.7,136,159,,LONG JOG
8a220eeef15f0992a1b32375e6dc8720e3c1aa72e3e0b2ca8a65ffd09c03bb40,e12313c496021295e7c73985c8b60881acc352fac8ab8f453b19c9a868309204,2019-01-26 09:34:36 UTC,6325,49,43,2885,1,136,152,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,3c19ce5ff2d2d9196872ef7cc2f144b75b9c1c56a117991eff933c5f0b7c1f47,2019-04-28 11:37:54 UTC,9694,255,248,3047,9.5,136,148,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,382e589e3ef0d57f5a5f18d9bc29fb506f0a447e3c548fbfd3a67fc4e8c62c27,2019-07-06 06:30:10 UTC,44800,2533,516,19851,16.4,136,153,,
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,02c5c6f8bb3f0d3a3d48b16e1e2ef33f99a289b72a6cbb7f121759a388bf683b,2019-02-01 05:18:02 UTC,10020,163,188,2925,2,136,164,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,e225ba5a671b3e18c21ea85b0f1bf7a2bbb29f99ab24d78051b8a507ce972dfb,2019-09-20 15:32:04 UTC,9900,213,213,3207,20.6,136,159,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,fcc6cff2cb0adfa83704f5f62db122675c431c7a54b2d5cbc5559d77eaee7fc2,2019-04-20 05:19:57 UTC,25003,232,230,7420,7.8,136,147,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,1a25d2d85a717296c5e94e636ffc1f08d151d098617b54dd78c8f2eb549ed494,2019-10-24 14:44:40 UTC,13600,73,48,4025,18.8,136,144,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,4fee21e39b381e708a38b6df27484a5672beffd1c4c392ab31586975cdd24f2f,2019-12-19 15:29:41 UTC,11000,206,183,3591,7.7,136,148,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,f3532a881edb1df5881d327961a1ddac3d1a0534636c4b14c5d46c7140e219e1,2019-12-30 06:43:14 UTC,20100,95,95,6131,-2.6,136,146,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,61e7b4f3d935a52daba1e54304a9789e27fe4c78d299d3eafd8c8f3bb12a62df,2019-02-16 09:49:40 UTC,9100,230,232,3185,7.6,136,159,,INTERVAL
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,9088c1195496a90b161e44223a1075124de201ee35a381aed58a7cc47359013b,2019-01-25 06:16:07 UTC,7774,283,296,3116,-10.1,136,169,,LONG JOG
8a67189c846429231c649d3964b4b1a77e0ddff017325ea8597eb51ad9b3040c,52cf60e05bf142b60f86e3641c43802c5c8103c0570fe79c491da61109b8f7ea,2019-12-07 10:24:54 UTC,13800,332,330,4728,6.3,136,159,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,ab80e6620f473b4877bd9bec515db3404808a82ac4132a6bf02947a7c09cb9bc,2019-03-20 12:16:17 UTC,2982,21,18,920,8.1,136,141,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,337a7033dcd1e796aaa89ba8709e80fad1a00c999507864e5f88e9c7e17c6d2f,2019-11-04 11:27:24 UTC,11585,186,185,3651,11.5,136,158,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,e53ac9ddbabcb44cdb393ef8c1fdfa79617684be5a55a29a02cd53d6d54261ab,2019-05-06 16:32:27 UTC,9437,155,131,3067,8.9,136,147,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,b8126c6b4e4ec48bab49424f8af643ebce4530cf381a96f4b43eec7e79f4f8a8,2019-07-11 16:03:23 UTC,6246,45,45,1896,18.2,136,147,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,ff9822672e615f0bd8955c3219acfb075dd076710a78dd5a7270aa3dfaf6e72b,2019-03-02 11:41:04 UTC,6000,108,106,1987,8.5,136,148,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,cb0fcd136cba0207043894bf548c95bd52d2168c25197e88b4dfd6340ad0a062,2019-08-24 07:10:06 UTC,5615,80,67,1803,14,136,157,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,d9f2b79fae1f30f81d7eb3e0433d81b088b7bac227e937ae9243229e42ad79e9,2019-07-08 11:24:21 UTC,15250,90,90,4583,22.7,136,147,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,01cfbd0e882ceb3f71e9f0f48ffac09d2f0560d8a00bdbb90a765e11fc748fbe,2019-05-19 13:47:16 UTC,11197,158,154,3441,16,136,149,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,efeca0ac2e9d5188f359d11e4eb29eb3be4c43b8369152511fa87086bbc017ed,2019-10-18 09:37:58 UTC,12197,69,69,3600,12.3,136,155,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,fd9f161e0cb25c16231da63e9447a0eaf12d0636f913c5f961bdf321e6ca3f33,2019-04-16 10:47:47 UTC,9198,78,78,2985,14,136,158,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,7a1a507ecd8c10ba4d6dd075cd8c811f1ce1549e40063896fe95bd82397fbe56,2019-02-21 12:24:24 UTC,6070,113,203,2063,12.3,136,149,,LONG JOG
8e730619a55af81316925e98c75b356214682edc0b6ba743827afe3f013796eb,9d66d9e6c1564fb340bc20b946ff9c39146429f017954eaf386d4019a159c686,2019-05-15 13:37:23 UTC,10999,253,140,3558,10.1,136,146,,LONG JOG
919fa510e1a6c13ecccc05c36326057a263cdac29c8278912c614a971467c41f,d8d40e2b718450dd0109f1dbe1ddbcdb1fdda6e631f82d9ff191abd8e2274664,2019-01-19 08:24:47 UTC,12606,128,130,4959,-5.7,136,157,,LONG JOG
919fa510e1a6c13ecccc05c36326057a263cdac29c8278912c614a971467c41f,88d461536d14e48f0df3278ba8717718294dd59e60e425c12c2fa182d71b30c8,2019-03-02 07:33:15 UTC,4708,74,72,1848,17.9,136,158,,LONG JOG
919fa510e1a6c13ecccc05c36326057a263cdac29c8278912c614a971467c41f,60bd9fa5742324ac7c37f4af9226e7c623a06aa705aa203ddadbe21d5d0be85c,2019-06-08 09:59:56 UTC,4125,45,48,1678,18,136,147,,LONG JOG
919fa510e1a6c13ecccc05c36326057a263cdac29c8278912c614a971467c41f,1a396403406294950261716fed3603fe61164219bb6aaf00e21ed229be4b5b5b,2019-01-29 04:53:17 UTC,9262,89,95,3655,-0.2,136,146,,LONG JOG
919fa510e1a6c13ecccc05c36326057a263cdac29c8278912c614a971467c41f,4e7a02f34e1cd55226178aa8a43e1c6cb009bbd4960f8e7d538e788478879502,2019-05-11 15:13:51 UTC,23757,231,231,9222,11.7,136,148,,LONG JOG
928c6a36c25b2001de79d64c625f305802745db47632d45f9d2aa662b5286035,6916f1d7e0e0a8723dcd1ce0d662a57944490a86b33a26b2cd6152d2177b9cdf,2019-08-28 12:05:07 UTC,10709,275,257,4226,27.6,136,161,256,STEADY JOG
928c6a36c25b2001de79d64c625f305802745db47632d45f9d2aa662b5286035,96bcd92c923a383c6e915005da49a43bbf857ccd9455a894decfb943127669b1,2019-08-28 12:05:08 UTC,10708,257,258,4134,28.2,136,161,,LONG JOG
928c6a36c25b2001de79d64c625f305802745db47632d45f9d2aa662b5286035,32de027503950ea4d4af2328f252ed08e709c86fd76ca823e1c64f4161e6f03a,2019-08-20 10:54:38 UTC,11291,198,205,4192,16.4,136,149,270,LONG JOG
928c6a36c25b2001de79d64c625f305802745db47632d45f9d2aa662b5286035,5f7afd3e0679e34ab31c66a77df737851482cf4a3533aeacf4873bc94bd3fdc6,2019-09-02 08:01:06 UTC,25549,369,377,9776,15.5,136,168,260,LONG JOG
928c6a36c25b2001de79d64c625f305802745db47632d45f9d2aa662b5286035,a4d964b67563866d6d775c138ba7c0da0f7efbe673cfc4a52aee41621edd0bd6,2019-12-28 05:31:34 UTC,18672,896,912,8594,1.1,136,153,265,LONG JOG
928c6a36c25b2001de79d64c625f305802745db47632d45f9d2aa662b5286035,98a175f4e4c2568ade65043ffce75b63c125017d4513dcb29d1750ef8eb43dd1,2019-08-20 10:54:39 UTC,11284,198,197,4118,16,136,149,,LONG JOG
937dd02f60be6fe3f2b58964f83686bdc5d311b5d6919256f8e39906bf89e95b,db85c2874ef35cc66be0fba017b7d97247afe7b4f11f202eda1ab314d9479c55,2019-04-06 12:59:22 UTC,12835,95,155,4024,12.9,136,164,,INTERVAL
937dd02f60be6fe3f2b58964f83686bdc5d311b5d6919256f8e39906bf89e95b,c601fbf2508e51a56d1e4ffeb6116239a2cacecd21dc4f880cfb3ec03a5647f0,2019-04-17 13:46:08 UTC,9789,60,61,3604,18.4,136,167,,LONG JOG
937dd02f60be6fe3f2b58964f83686bdc5d311b5d6919256f8e39906bf89e95b,884c92de3409a7192659ae829e63aca016d6efe938eb49101ff8b8be2c4d2349,2019-07-12 06:15:49 UTC,9959,217,206,3690,15.2,136,170,,INTERVAL
937dd02f60be6fe3f2b58964f83686bdc5d311b5d6919256f8e39906bf89e95b,1b4c3c2419ba454ff1eec64c88500dd7ba0355e96ee41ea71cc5c7baac554877,2019-08-19 14:07:51 UTC,14002,90,163,4676,21.1,136,159,,LONG JOG
96d43bb4d324660afd0a2ec7662e78cfb4c145b067c5e354262b2f7f840dfa8b,d3cd4acb6ef9179f3ac2e26fab3794afac84c61b32d510c75540f9b773b7cbad,2019-10-17 15:15:45 UTC,16800,145,150,4800,16.1,136,164,,LONG JOG
96d43bb4d324660afd0a2ec7662e78cfb4c145b067c5e354262b2f7f840dfa8b,e14ec542fa40dc14d66d7c2d9d57291846eb2379cd74d24f28407f87d2712ab4,2019-03-21 17:23:22 UTC,12122,35,35,3601,12.5,136,152,,LONG JOG
96d43bb4d324660afd0a2ec7662e78cfb4c145b067c5e354262b2f7f840dfa8b,8c94ec024393bd03e58bccf16163aed8a5fb6617912b11dfe2d0628ddbdf0186,2019-03-05 16:23:43 UTC,10575,17,17,3745,13.4,136,176,,INTERVAL
96d43bb4d324660afd0a2ec7662e78cfb4c145b067c5e354262b2f7f840dfa8b,100c249e7ca6d7273d70f4d4edaafc296477f76727fc8071380fc971423c4af6,2019-10-16 14:22:11 UTC,15700,149,149,4442,15.7,136,159,,LONG JOG
96d43bb4d324660afd0a2ec7662e78cfb4c145b067c5e354262b2f7f840dfa8b,8c8d357c49421b0feef6b6a3ec96951a97782673258edbe094ba111959c4c86b,2019-10-13 08:59:16 UTC,14980,38,37,4885,13.5,136,172,,INTERVAL
96d43bb4d324660afd0a2ec7662e78cfb4c145b067c5e354262b2f7f840dfa8b,caeaa37bd1fb9c6278603eb752f9b928dcfe970a036efa376fef1f84878b0cfd,2019-09-08 04:59:09 UTC,18400,145,145,5400,10.5,136,167,,LONG JOG
96d43bb4d324660afd0a2ec7662e78cfb4c145b067c5e354262b2f7f840dfa8b,20ab7ba28e0160a94e296191a5eff081a3a664399a74e0be0a11b4701296a86f,2019-07-11 15:26:03 UTC,17144,154,155,4800,20.8,136,158,,LONG JOG
9a2756ee44e8181ec312eda5de2e8629df1f7800c879735e03941ee838b71775,2674bbe9fb05c7dde12964e522aa843b7abf76c159b0ecad0f95e665f0642621,2019-10-15 14:53:10 UTC,8300,61,33,2808,16,136,154,,LONG JOG
9a2756ee44e8181ec312eda5de2e8629df1f7800c879735e03941ee838b71775,f65e8eaa28a561cc540355b2ba2f020e325b7a5351ee5724a774818731d26c9f,2019-07-28 11:13:07 UTC,1601,76,72,763,16.6,136,150,,LONG JOG
9a2756ee44e8181ec312eda5de2e8629df1f7800c879735e03941ee838b71775,dc74fc76bcfc64747ecc07791ec4c5b1eda47c5b23de8a82dc361afed8b98481,2019-09-08 08:30:14 UTC,5000,32,32,1658,12.3,136,162,,LONG JOG
9d66a695be5733a394d01718c6c7eec719043832b0174127b92fd1dfbcdd3bc9,8544b1c1855a875c6b46714429ec742522c2eeaf6a99d15b437356aca0924782,2019-02-21 10:27:52 UTC,11692,8,8,3396,8.9,136,147,,LONG JOG
9f5cf88bd779f6a392447dae2466cdf29bf803654786cf60ae7c51af1be1ff5d,5ccf2e16b75fb16bc7a2bfdbae77f799d683ef771d3fead768d6f5394a27713f,2019-09-01 15:51:20 UTC,8406,4,4,3356,16.8,136,158,,LONG JOG
9f5cf88bd779f6a392447dae2466cdf29bf803654786cf60ae7c51af1be1ff5d,d0d20a3baf7e2e4ddb4b2cad17d9a5df2133fb9c17963ea98e4abba6052c5d7e,2019-11-30 10:10:05 UTC,14800,170,169,4631,4,136,157,213,LONG JOG
9f5cf88bd779f6a392447dae2466cdf29bf803654786cf60ae7c51af1be1ff5d,dc5c87797449634a479e0c6f29d7cdb51d06563dabe2b6e802831a738e54e007,2019-12-14 09:23:10 UTC,18105,167,167,5646,5.8,136,153,220,LONG JOG
9f5cf88bd779f6a392447dae2466cdf29bf803654786cf60ae7c51af1be1ff5d,46173b902b601776dad142be1cf52cbf86d5df0079992e0c88b9878e3608c2c8,2019-02-12 08:31:17 UTC,26503,148,148,8344,0.8,136,188,,LONG JOG
